Manufacturer,Manufacturer Part Number,Source,Category,Competitor,Competitor Part Number,Manufacturer,Manufacturer Part Number,Availability,Factory Lead Time,Quantity1,Price1,Quantity2,Price2,Quantity3,Price3,Quantity4,Price4,Quantity5,Price5,Quantity6,Price6,Quantity7,Price7,Quantity8,Price8,Quantity9,Price9,Quantity10,Price10,Currency,URL,Status,Cache Time,Life Cycle,Description
Vishay / Siliconix,DG2035DQ-T1,mouser.com,Analogue Switch ICs,Mouser,Not available,Vishay / Siliconix,DG2035DQ-T1,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2035DQ-T1?qs=7mAFCb0QvLH1kT8MTNYzHQ%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs OBSOLETE WITH REPLACEMENT DG2035DQ-T1-E3
Vishay / Siliconix,DG2032EDN-T1-GE4,mouser.com,Analogue Switch ICs,Mouser,78-DG2032EDN-T1-GE4,Vishay / Siliconix,DG2032EDN-T1-GE4,800 In Stock,112 Days,1,$1.76,10,$1.58,25,$1.49,100,$1.23,250,$1.14,500,$1.01,1000,$0.828,2500,$0.827,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2032EDN-T1-GE4?qs=fA06TrWLL4cwaTQEbOVpyw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs 2.5ohm High Band Dual SPDT
Vishay Semiconductors,DG202BDY-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG202BDY-E3,Vishay Semiconductors,DG202BDY-T1-E3,25374 In Stock,307 Days,1,$2.92,10,$2.61,25,$2.45,100,$2.10,250,$1.95,500,$1.72,1000,$1.45,2500,$1.44,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG202BDY-T1-E3?qs=va1BoN3yXColSWoq64VMnw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs QUAD ANALOG SWITCH
Vishay Semiconductors,DG202BDQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG202BDQ-E3,Vishay Semiconductors,DG202BDQ-T1-E3,2573 In Stock,251 Days,1,$3.10,10,$2.79,25,$2.62,100,$2.25,250,$2.11,500,$1.84,1000,$1.54,3000,$1.53,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG202BDQ-T1-E3?qs=va1BoN3yXCoKAleTNUpBhA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs RECOMMENDED ALT 781-DG202BDQ
Vishay / Siliconix,DG202BAK,mouser.com,Analogue Switch ICs,Mouser,781-DG202BAK,Vishay / Siliconix,DG202BAK,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG202BAK?qs=2dl0P1Yo07zJsdTCyhQqtA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs Quad SPST Switch
Vishay / Siliconix,DG2026DQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG2026DQ-E3,Vishay / Siliconix,DG2026DQ-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2026DQ-T1-E3?qs=va1BoN3yXCohxW5sNgQqwg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 78-DG2517EDQ-T1-GE3
Vishay / Siliconix,DG2026DQ-T1,mouser.com,Analogue Switch ICs,Mouser,Not available,Vishay / Siliconix,DG2026DQ-T1,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2026DQ-T1?qs=dbuNSGnowt3LyDN8jQ9wxw%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs OBSOLETE WITH REPLACEMENT DG2026DQ-T1-E3
Vishay / Siliconix,DG2026DQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG2026DQ-E3,Vishay / Siliconix,DG2026DQ-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2026DQ-T1-E3?qs=va1BoN3yXCohxW5sNgQqwg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 78-DG2517EDQ-T1-GE3
Vishay / Siliconix,DG2026DQ,mouser.com,Analogue Switch ICs,Mouser,Not available,Vishay / Siliconix,DG2026DQ,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2026DQ?qs=h%2FMHobQH41fQ8H10LgE9Jw%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs
Vishay / Siliconix,DG201BDQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG201BDQ-E3,Vishay / Siliconix,DG201BDQ-T1-E3,8545 In Stock,135 Days,1,$3.10,10,$2.79,25,$2.62,100,$2.25,250,$2.11,500,$1.84,1000,$1.54,3000,$1.53,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG201BDQ-T1-E3?qs=va1BoN3yXCpJALuQvjE2yQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs RECOMMENDED ALT 781-DG201BDQ
Vishay / Siliconix,DG201BAK,mouser.com,Analogue Switch ICs,Mouser,781-DG201BAK,Vishay / Siliconix,DG201BAK,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG201BAK?qs=CkW4XlcZ%2FvtHY%2FDo7dkipw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs Quad SPST Switch
Vishay Semiconductors,DG2012EDL-T1-GE3,mouser.com,Analogue Switch ICs,Mouser,78-DG2012EDL-T1-GE3,Vishay Semiconductors,DG2012EDL-T1-GE3,40100 In Stock,112 Days,1,$0.934,10,$0.818,100,$0.626,250,$0.582,500,$0.496,1000,$0.397,3000,$0.386,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Semiconductors/DG2012EDL-T1-GE3?qs=fA06TrWLL4ciIpCfULBmYw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs SPDT 2:1 Multiplxr 1ohm 1.8-5.5V; SC-70
Vishay Semiconductors,DG2012DL-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG2012DL-T1-E3,Vishay Semiconductors,DG2012DL-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG2012DL-T1-E3?qs=va1BoN3yXCr9VpLPcM24oA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs Single SPDT 5.5V
Vishay / Siliconix,DG2011DXA-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG2011DXA-E3,Vishay / Siliconix,DG2011DXA-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2011DXA-T1-E3?qs=va1BoN3yXCpyw3yIwh94MA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2011DXA
Vishay / Siliconix,DG2005DQ-T1,mouser.com,Analogue Switch ICs,Mouser,781-DG2005DQ,Vishay / Siliconix,DG2005DQ-T1,None,0 Days,2500,$0.928,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2005DQ-T1?qs=oNDV51lhjEMosEdwVOMSfg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs RECOMMENDED ALT 781-DG2735ADN-T1-GE4
Vishay / Siliconix,DG2004DQ-T1,mouser.com,Analogue Switch ICs,Mouser,781-DG2004DQ,Vishay / Siliconix,DG2004DQ-T1,None,0 Days,2500,$0.928,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2004DQ-T1?qs=oNDV51lhjEMAUoR1mWVsxQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs RECOMMENDED ALT 781-DG2735ADN-T1-GE4
Vishay / Siliconix,DG2003DQ-T1,mouser.com,Analogue Switch ICs,Mouser,781-DG2003DQ,Vishay / Siliconix,DG2003DQ-T1,None,0 Days,2500,$0.928,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2003DQ-T1?qs=oNDV51lhjENDMQcba%252B0aAg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs SPST Analog Switch
Vishay / Siliconix,DG2002EDL-T1-GE3,mouser.com,Analogue Switch ICs,Mouser,78-DG2002EDL-T1-GE3,Vishay / Siliconix,DG2002EDL-T1-GE3,5513 In Stock,112 Days,1,$0.65,10,$0.557,100,$0.387,500,$0.327,1000,$0.253,3000,$0.229,6000,$0.216,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2002EDL-T1-GE3?qs=fA06TrWLL4ea85u1J3I55w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs SPDT 2:1 Multiplxr 6ohm 1.8-5.5V; SC-70
Vishay / Siliconix,DG2002DL-T1-GE3,mouser.com,Analogue Switch ICs,Mouser,Not available,Vishay / Siliconix,DG2002DL-T1-GE3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2002DL-T1-GE3?qs=FfLXECYddQRiWJq8nbukWw%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs 2.0V SPDT ANALOG SWITCH
Vishay / Siliconix,DG2002DL-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG2002DL-E3,Vishay / Siliconix,DG2002DL-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2002DL-T1-E3?qs=va1BoN3yXCriK%252ByLBnwYUA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs Low Volt Single SPDT
Vishay / Siliconix,DG2002DL-T1,mouser.com,Analogue Switch ICs,Mouser,781-DG2002DL,Vishay / Siliconix,DG2002DL-T1,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2002DL-T1?qs=oNDV51lhjEPKsYdiRMpGdg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2002DL-E3
Vishay / Siliconix,DG2001EDV-T1-GE3,mouser.com,Analogue Switch ICs,Mouser,78-DG2001EDV-T1-GE3,Vishay / Siliconix,DG2001EDV-T1-GE3,3000 On Order,231 Days,1,$0.63,10,$0.552,100,$0.423,250,$0.393,500,$0.335,1000,$0.268,3000,$0.244,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2001EDV-T1-GE3?qs=fA06TrWLL4fvFQAYGvBxfg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs SPDT; 2:1 Multplxr 1.8-5.5V; TSOP-6
Vishay / Siliconix,DG2001DV-T1-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG2001DV-E3,Vishay / Siliconix,DG2001DV-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG2001DV-T1-E3?qs=va1BoN3yXCrpnH5czgAddQ%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG2001DV
Vishay / Siliconix,DG1409EN-T1-GE4,mouser.com,Multiplexer Switch ICs,Mouser,78-DG1409EN-T1-GE4,Vishay / Siliconix,DG1409EN-T1-GE4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG1409EN-T1-GE4?qs=R%252BZOTiLH6Th%252BnwuurQ4VKg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs RECOMMENDED ALT 78-DG1409EEN-T1-GE4
Vishay / Siliconix,DG1409EEN-T1-GE4,mouser.com,Multiplexer Switch ICs,Mouser,78-DG1409EEN-T1-GE4,Vishay / Siliconix,DG1409EEN-T1-GE4,7291 In Stock,148 Days,1,$8.39,10,$7.58,25,$7.24,100,$6.29,250,$6.00,500,$5.50,2500,$5.49,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG1409EEN-T1-GE4?qs=fA06TrWLL4drH3i4QdIJzQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Multiplexer Switch ICs Dual 4:1 MUX QFN 4x4mm
Vishay / Siliconix,DG1408EN-T1-GE4,mouser.com,Multiplexer Switch ICs,Mouser,78-DG1408EN-T1-GE4,Vishay / Siliconix,DG1408EN-T1-GE4,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG1408EN-T1-GE4?qs=DZ%2FvJMgWWIvK9MGf2XveiA%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Multiplexer Switch ICs RECOMMENDED ALT 78-DG1408EEN-T1-GE4
Vishay / Siliconix,DG1408EEN-T1-GE4,mouser.com,Multiplexer Switch ICs,Mouser,78-DG1408EEN-T1-GE4,Vishay / Siliconix,DG1408EEN-T1-GE4,1166 In Stock,112 Days,1,$8.56,10,$7.73,25,$7.38,100,$6.40,250,$6.12,500,$5.61,2500,$5.49,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG1408EEN-T1-GE4?qs=fA06TrWLL4eHmq6gPklEsQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Multiplexer Switch ICs 8:1 MUX QFN 4x4mm
Vishay / Siliconix,DG419BDJ,mouser.com,Analogue Switch ICs,Mouser,781-DG419BDJ,Vishay / Siliconix,DG419BDJ,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG419BDJ?qs=G1LhLIAbs1zWiOc5Bxy60g%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs RECOMMENDED ALT 781-DG419BDJ-E3
Vishay / Siliconix,DG419BAK-E3,mouser.com,Analogue Switch ICs,Mouser,78-DG419BAK-E3,Vishay / Siliconix,DG419BAK-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Siliconix/DG419BAK-E3?qs=G1LhLIAbs1zgxw3HXMNLlw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs Precision CMOS Analog Switch
Vishay / Siliconix,DG419BAK,mouser.com,Analogue Switch ICs,Mouser,78-DG419BAK,Vishay / Siliconix,DG419BAK,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG419BAK?qs=G1LhLIAbs1zNhHxGnk1n%2Fw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs Precision CMOS Analog Switch
Vishay / Siliconix,DG419AK-E3,mouser.com,Analogue Switch ICs,Mouser,78-DG419AK-E3,Vishay / Siliconix,DG419AK-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/DG419AK-E3?qs=G1LhLIAbs1xFRb79GtJmlg%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,Analogue Switch ICs Single SPDT Minidip
Vishay Semiconductors,DG412DQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,78-DG412DQ-T1-E3,Vishay Semiconductors,DG412DQ-T1-E3,2766 In Stock,112 Days,1,$1.81,10,$1.63,25,$1.52,100,$1.32,250,$1.24,500,$1.09,1000,$1.00,3000,$1.00,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG412DQ-T1-E3?qs=avFSO%252B7Rp3jHOzwqyNEU6w%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs P M Quad SPST CMOS Analog Switch
Vishay Semiconductors,DG411DQ-T1-E3,mouser.com,Analogue Switch ICs,Mouser,78-DG411DQ-T1-E3,Vishay Semiconductors,DG411DQ-T1-E3,15148 In Stock,143 Days,1,$3.00,10,$2.72,25,$2.34,100,$2.19,500,$1.79,3000,$1.47,6000,$1.46,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG411DQ-T1-E3?qs=99%2FIErEXPCvjGhNbpkyx4A%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs P M QUAD SPST CMOS ANALOG SWITCH
Vishay,DG411DQ-E3,mouser.com,Analogue Switch ICs,Mouser,Not available,Vishay,DG411DQ-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay/DG411DQ-E3?qs=MLItCLRbWswRmyZYseHmJA%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs
Vishay Semiconductors,DG411DJ-E3,mouser.com,Analogue Switch ICs,Mouser,781-DG411DJ-E3,Vishay Semiconductors,DG411DJ-E3,3744 In Stock,112 Days,1,$4.99,10,$4.48,25,$4.23,100,$3.66,250,$3.48,500,$3.12,1000,$2.74,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG411DJ-E3?qs=xkjjIvogybzZNZq%252BuWCW1Q%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Analogue Switch ICs HIGH SPEED DG411  DIP-16
Vishay Semiconductors,DG409LEDY-T1-GE3,mouser.com,Multiplexer Switch ICs,Mouser,78-DG409LEDY-T1-GE3,Vishay Semiconductors,DG409LEDY-T1-GE3,691 In Stock,140 Days,1,$2.01,10,$1.80,25,$1.71,100,$1.45,250,$1.37,500,$1.20,1000,$1.07,2500,$1.06,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/DG409LEDY-T1-GE3?qs=367PjNmvCmm%2FttEW%252BnQQsw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Multiplexer Switch ICs Dual 4 Ch Multiplxr Pd 600mW SOIC-16
